C,A,M,Y
0.5231641940418558,1,0.7533745475480444,0.6957900293310304
0.7562399998611071,1,0.6106833401743276,0.8629297722992232
0.5107453234599595,1,0.7963970692256306,0.6576882272778594
0.7190466974804434,0,0.3544609720423203,0.47534778073461387
0.3670577012333767,0,0.3043653665137132,0.2309551379146752
0.6227400417156586,1,0.767746109353624,0.38574727700183137
0.6402567487807748,0,0.15552701497927804,0.3084942515943522
0.2617425005777094,0,0.40136534090341297,0.34576899670902295
0.5823872541406708,0,0.2494676397387082,0.19694707632942832
0.1538853111173688,0,0.31337184234463045,0.39143943177185253
0.306969020790488,0,0.5541485432131796,0.31547919044353107
0.4882112772122794,0,0.36281219858260677,0.4373378316091778
0.2843197624414556,0,0.30583742037385286,0.264147923575242
0.6380962122565894,0,0.3611933433332183,0.22276168995165713
0.6610391677453221,0,0.3345865140739133,0.39879209251751324
0.4397407430641087,0,0.3791642794162632,0.4308972578945863
0.586312600347707,0,0.2416062094976251,0.6313834872271774
0.24515562908947314,0,0.45746818888141777,0.5336753076342865
0.7927910228378732,1,0.7804903780782588,0.8477629577485064
0.4782052669163974,1,0.5244268665774142,0.6265279016388474
0.38197680590573896,0,0.37618705049225387,0.5316006345729207
0.6725833985533123,1,0.4841188033813882,0.7251449347338095
0.35177248931435146,0,0.10509123664214143,0.44610336775574055
0.624633142705465,1,0.81713257835712,0.5654042695882064
0.3185971220098114,1,0.5576197338814967,0.5542205808177627
0.523640616581538,1,0.6851776731621462,0.5730426569645761
0.4882791679552913,1,0.7342376716408862,0.739614888917103
0.3688189227539772,1,0.7897958489224431,0.6180008157910688
0.6445968483170537,1,0.8301771527155648,0.7163997199382788
0.2908108881604611,0,0.18869090611322503,0.3396377754651125
0.42288728692633243,1,0.7560584890505223,0.732050257907609
0.8598600389215795,0,0.31326688972179767,0.49630400746846115
0.6517325775547058,0,0.3248788688689572,0.3723728601524445
0.5009006635741532,1,0.6486223605241013,0.7894595165691133
0.71640722880651,0,0.331112567823258,0.6746664043613696
0.6007972491194593,1,0.7423514503930272,0.6800690908746122
0.7257289321586902,0,0.5768162598948608,0.5759891850549257
0.1210503627065419,0,0.3178973708706268,0.2963553232566053
0.3332602024967174,0,0.10678448670682487,0.34077212326589246
0.44936370389688074,0,0.4361329525874291,0.32445284976835265
0.4380675551117564,0,0.4525127964804712,0.5572632521444345
0.21349580774457705,1,0.787119785668416,0.37478249557378934
0.7625192279124439,0,0.5934404625732387,0.7386367561873425
0.538069755305616,1,0.9072910634812404,0.7021771875184482
0.3474127885169269,1,0.8825108064257647,0.52948799628775
0.6457282806387983,1,0.6718005462321046,0.5899015560819506
0.6379037835250894,1,0.3912295788260392,0.7936895394325356
0.5166661370848664,0,0.17448268571657344,0.5218526975615799
0.8934041640802814,1,0.873887296663529,0.643751544646924
0.24055585714676458,0,0.11527748747840791,0.14613652527476298
0.8331817977956107,1,0.6016673309377001,0.8091123342707731
0.6999452438923499,1,0.8253923051471967,0.5942737203847365
0.6049478389985086,1,0.6842892313460684,0.6855611317739378
0.25884310644205,0,0.30996923829813483,0.40431797109310547
0.5384761342202559,0,0.23834923574785682,0.32306740641566795
0.7087869528143346,1,0.8330905511178213,0.45666697735013106
0.6985883775029741,1,0.8394275111768736,0.7622596733372964
0.39350627405990424,0,0.35107896570214564,0.1824586884098882
0.737445726575424,1,0.7809431801536314,0.6619827922807189
0.6284020591280731,0,0.37091430712416007,0.3556478107916074
0.23168347269374043,1,0.9403726897208384,0.3729973716293697
0.7885110356821322,1,0.5761400105759364,0.7394796241253367
0.26388209054509054,0,0.22722750971516115,0.15691328473059563
0.6521336306570404,0,0.29981205703521246,0.4173417935695863
0.6726160569361989,1,0.6878350428025412,0.6964260876548747
0.4184334269223375,0,0.3935138152495217,0.45326641249127336
0.46824036602912017,0,0.4669318586819859,0.2912073159971876
0.5110921880924674,1,0.6933015663705275,0.544693026778145
0.534744280825785,0,0.3030871973987611,0.44774808181541775
0.563766543567406,0,0.1973157428198529,0.42012536939177914
0.6936263700876046,0,0.4670180777964702,0.4133827543495058
0.2903857073719692,0,0.141687545157478,0.26331002331423925
0.4628559354696864,0,0.053812717562667145,0.45074227138944895
0.4982733860109436,0,0.4132766834842783,0.433527724043025
0.6228439257621411,0,0.4494856192038018,0.4867864780036988
0.7140727314029597,1,0.8056452369861201,0.7776540198056681
0.28425366394436713,0,0.48481331886291334,0.32514547065050675
0.8284805908756376,1,0.7119664290359352,0.6001269615911792
0.5538681320258679,1,0.6273605964594263,0.6702254879757633
0.43670099631597026,0,0.3762330251384917,0.28079127473834264
0.5386374755195731,1,0.7502225855955947,0.9137925153781168
0.36034304792565947,0,0.34196017071197615,0.5744196075238609
0.5653917264686525,1,0.6968505035386879,0.5708079287514192
0.46687550505218567,0,0.452515705976588,0.46127839944383153
0.6766321215858442,1,0.8027454450995346,0.8092247711828583
0.3410115683875266,0,0.41465917197103386,0.24929925787938487
0.3708590257599476,1,0.8874389013263986,0.6343531536577077
0.7768687274900132,1,0.8858133678753846,0.8923007188404823
0.49862899951153866,1,0.7381640887887111,0.6100903471103962
0.6575652241350411,0,0.2269934654873008,0.7233645580969362
0.5388892707893423,1,0.5582961379578781,0.7565076107631764
0.6717027168926467,0,0.14320214683981083,0.464012163295787
0.5608687619970286,0,0.12496506708434842,0.24339027676876496
0.5516988578896362,1,0.7002558345816722,0.8055311936715157
0.6032591173185847,0,0.14066991908497195,0.5100179540603789
0.31269739481665004,0,0.45338827576065305,0.32239944864111414
0.22486725646612168,0,0.4394384218145267,0.56428766421127
0.12170245089994973,0,0.3785171299275528,0.40605122268441873
0.852354285235104,1,0.7561077044320006,0.8034652286273899
0.45404580938418504,0,0.4004146302300553,0.36234176431311377
0.6872791688144043,0,0.5440400901215573,0.15322481007450733
0.3369089870506057,0,0.2661919019922203,0.12873175155479946
0.7889133134092403,1,0.6675172294470186,0.6717700746689291
0.4863173972427814,1,0.5671009524559179,0.5754654729736672
0.0954342575249968,0,0.23460857259888815,0.28876694047410023
0.36406754506093086,1,0.665494965625493,0.5962073608068683
0.4615977586295011,1,0.5167788920278453,0.7688516804032807
0.42229208035389393,1,0.6123510874640637,0.4235725974238353
0.45498182447162294,0,0.38844711725170805,0.24982775927816558
0.3845823545864033,0,0.16688566757031537,0.37589359303198266
0.9884952220991641,1,0.7433959226015519,0.9337690998212614
0.5948179153197811,1,0.6189920230361236,0.7132843451539231
0.9276168627144524,1,0.7336806104795387,0.8185743390393366
0.40534106241250856,0,0.48118233736902327,0.6083479268043338
0.34613698710980473,1,0.775646463544742,0.8445640628344865
0.5922015268631164,0,0.33725793695925105,0.42388993454319535
0.5257851234873329,0,0.29534184597184676,0.4302002874543066
0.36693290321440303,0,0.35330332852252944,0.5318924632667862
0.826671061830915,1,0.8631764326612874,0.7660468494048362
0.20614578832573932,0,0.6052483917077442,0.1636410461663011
0.7702235453902072,1,0.9307032096905683,0.8765181216624685
0.28101717083696093,1,0.8363366303498081,0.43275416380641557
0.5880731047931813,0,0.3672845352520331,0.47378525041972536
0.48234850252354006,1,0.4846087696971367,0.5810197386291007
0.3359406963711596,1,0.6417066968809432,0.4326136743364568
0.5298945454863886,1,0.5833294106374963,0.7320080186554491
0.7096042777060545,1,0.6506680322871932,0.8277416109154649
0.7019477288874417,1,0.7845160359198394,0.6019196417874848
0.6247450345296445,1,0.8403138091697853,0.7116927889323074
0.7242328079504002,0,0.5092111868678355,0.45406526978455913
0.5431785921236477,0,0.49815344075479645,0.4471782459087001
0.29811171621525545,0,0.33070668107350115,0.26294924252787416
0.2317973336602721,0,0.4431830942733496,0.38452403006366154
0.16862502746169378,0,0.5342237533690308,0.3002303075617205
0.43710379207055927,0,0.20012634297451534,0.36928522430356553
0.411825211122577,1,0.6474482653676779,0.48847038807688714
0.6165597660884619,0,0.06388329062846693,0.6507461147310942
0.3479195055563686,0,0.3108916774998343,0.16439242322717693
0.27723672077889205,1,0.6171893289733947,0.460386201582916
0.5124791973182076,1,0.46051003817129604,0.7523642269713056
0.605736184364254,1,0.718914841104478,0.590125868351137
0.30131550843417165,0,0.39262653936926956,0.27006028581600966
0.6086398492079508,1,0.6694600149641786,0.9238679533335653
0.28038312971674234,0,0.2772182869184635,0.15852188902718822
0.6683119964866717,0,0.31482836659946717,0.453434393906384
0.4286485925916444,0,0.08104738575228485,0.0
0.3245768443642398,1,0.6050831595637252,0.5205627305717493
0.12746034015701366,1,0.6288858349628826,0.8384283732265789
0.4727899003709222,1,0.6509663374302601,0.692905044656762
0.7224274987072876,1,0.7234573556435436,0.6884180392668724
0.5370093904609046,1,0.8650447569541939,0.790691804195257
0.6476286837558597,1,0.6451778282837514,0.6570458585432482
0.7068608614143659,1,0.5947312032097309,0.5685935998650765
0.3765056921181414,0,0.27538416681158995,0.5249479007193085
0.7911559313354509,0,0.02691662970097373,0.49083952552442284
0.6566210208105263,0,0.34364662939585044,0.416709433868329
0.6269439606647023,1,0.6373614310488124,0.6873293624125931
0.45650513952807875,0,0.3546832264292413,0.3897699295376677
0.6548546646609834,1,0.9196685251905256,0.6447369253024339
0.28708404800256404,0,0.45087899270702236,0.3769855953529602
0.5593768511697035,0,0.3333665315268038,0.53401830518718
0.5994764858169511,0,0.3227664719547557,0.550342101396716
0.39619470004449997,1,0.613610068809904,0.45652155893151714
0.5637429534977675,0,0.21758521047166873,0.45389266413398194
0.6022793314568065,0,0.18785029615462928,0.6405729296902494
0.23331129875570558,0,0.40430105350163725,0.3227457144773495
0.6529819869319132,0,0.2939979227272654,0.5465394078568322
0.880084421157781,1,0.7591827041390536,0.9651744050625112
0.5325669950737331,1,0.5372555395815504,0.7058705122880438
0.602015786805316,0,0.11103767983776065,0.535693365454098
0.5128219206005837,0,0.17890586776425005,0.4205865672508741
0.4511426701065724,0,0.3236886662139563,0.39253068348287806
0.6874163625282188,0,0.3681230054579496,0.5785804382913645
0.6783843103279392,1,0.7117983975013165,0.7885270826335509
0.27457597809740353,0,0.3426399940358265,0.4112591726742802
0.7018171747420358,0,0.24373201757524776,0.4860033789773769
0.43846889336596523,0,0.41997051198555563,0.37200715609375806
0.249575761669326,1,0.5956200101645377,0.5749882473328597
0.7812097050630815,1,0.7608085210790597,0.6998180097847376
0.5032561449076606,0,0.22595182789489346,0.28084606005154183
0.5262132612368072,1,0.52428462128406,0.5906463616371735
0.5074364425707658,1,0.6949242556768173,0.7203196177645719
0.42749491620830815,0,0.43909105910398843,0.275873297399369
0.5240989801256795,1,0.599844145209742,0.7367243894652056
0.7082895324194274,0,0.3937526533407179,0.5642367217016129
0.718077935273164,1,0.44963151881025454,0.8300219186056262
0.4471528170224407,0,0.34934662436547026,0.4348922462613198
0.4740010513615812,1,0.6194744200031801,0.4619191108308233
0.6570394396458774,0,0.2585038270655563,0.32574346073062427
0.633977460907157,1,0.5275356216259965,0.7452172730940847
0.7865679920352077,0,0.37514783113064265,0.5323697995482009
0.2673202972139852,0,0.19619878058353055,0.32756231106736483
0.5991752927836549,1,0.8975977850882104,0.7859943089737227
0.8185898663455077,1,0.7095074609399172,0.8544951624145742
0.7228363785013711,1,0.8086920445333629,0.7841516189374017
0.292670392845429,1,0.872683406061903,0.5535864483308072
0.5008015436421803,0,0.1258220331432155,0.33034425248166577
0.5583076199695108,1,0.5635763436566624,0.6321312619871226
0.38807291944833877,1,0.8067363826744649,0.5284401107150597
0.06749282176945266,0,0.41338366478347605,0.1561792734521365
0.25713342920101057,0,0.2733243461391977,0.3352016515447053
0.4800352094783712,0,0.4394174433907975,0.18701271289079124
0.5046271533568635,1,0.8524663309136135,0.8877316065614212
0.7360323248491086,1,0.4486533455175107,0.7815427625147274
0.38355083215632557,1,0.8838550674706288,0.522762137685586
0.6949657518368971,1,0.6465863223942707,0.7201965787240848
0.37278388194779977,0,0.27085639957732255,0.40356419590597753
0.13553039707367406,0,0.2228973177499469,0.23551519306944463
0.3766693972205144,0,0.3279116351007865,0.31875299485994824
0.27804432162967907,0,0.3648556405822192,0.19840528339693853
0.4842901671155399,0,0.4944279884004472,0.31914288192888896
0.8463424582302795,1,0.7416674444807105,0.7971335025687782
0.6885397809885734,0,0.3211753561621279,0.3162249232114557
0.45543042057230376,1,0.6542717367411615,0.5644143550189029
0.43364496319638657,0,0.33789997563934754,0.4713401887686612
0.6962336550795537,1,0.7095809533131385,0.6132734959631162
0.47046600416858614,1,0.8039113923807316,0.4102850838489332
0.29787561419151826,0,0.3320085693942748,0.24283777674178073
0.5015878113577201,1,0.5819236834012651,0.782358979931667
0.6097858453251667,0,0.36000517723889586,0.5973355776591739
0.44546093927387154,1,0.722080272331698,0.5964987897578169
0.39272954439686153,0,0.30483874681996215,0.33936056424418415
0.22355682424190995,0,0.31422784457236574,0.24158808056007836
0.4670257356663291,1,0.7001816700055743,0.7658504437578667
0.56955161634579,0,0.4979314414466609,0.446003888587558
0.3339865907923428,0,0.5951924197624295,0.4074613064717335
0.5428578456986075,0,0.39449672059935664,0.4510137631516306
0.3701150913181387,0,0.3062142738626942,0.38457146947048004
0.2921533688626251,1,0.7452608529401928,0.4694285556436625
0.8005102078435918,1,1.0,0.7481296733502362
0.5576297653062908,0,0.2330283547385289,0.4176004803822375
0.47605724164900726,0,0.3761054028869591,0.20267596038212596
0.7974609020377962,0,0.4833147981011945,0.4857487873917217
0.2858980923869669,0,0.37069022076649577,0.30155877762094596
0.3643891849263961,0,0.3499767057599847,0.31624018876026655
0.49327422685103295,0,0.380201492154502,0.3298362018826294
0.3999490185547369,0,0.3239920714032397,0.416740017232739
0.4354779142127322,1,0.6750632005210857,0.5299312315123699
0.7857937071109059,1,0.6244191769563695,0.6849542443466624
0.5538148851213786,1,0.6747525588353905,0.4780314875380847
0.6469634702078834,1,0.49466327805912746,0.7197702173258546
0.7242774379324283,1,0.8339905429935455,0.7503349335336161
0.6969832641930233,1,0.6053141378249052,0.780294821391013
0.7702306525041255,1,0.6416073162437463,0.646596303586635
0.3057605316652673,0,0.43905970440063263,0.428544612187711
0.6634400603926642,1,0.6859816304491304,0.4658057888485549
0.10060033487929615,0,0.17302613997067234,0.3696506484574197
0.37479240105640893,0,0.3281905200785046,0.6709608981545794
0.5917416078548746,1,0.8066804503696183,0.7461838941030194
0.3398116294476614,1,0.6018614932425644,0.5379164414283324
0.570442486506659,0,0.0644107153383173,0.5328833130744765
0.5383604821670878,1,0.5909339426986078,0.7147045146528279
0.2903330070400523,0,0.4816589813697018,0.3829700770760891
0.5527581760640619,0,0.5868670505275518,0.43024534919903523
0.5894249085642103,0,0.6623547171153367,0.5942966370954677
0.40317527739613707,1,0.45644085694112063,0.4928234619282988
0.5812214451198217,0,0.27620448114691926,0.3948194766791061
0.7713720972977419,1,0.6072228902984934,0.6703749491267489
0.692212191088812,1,0.7366813428286162,0.5797590897574921
0.2970149446137128,0,0.2767256756473701,0.3356516414074523
0.7782423682851463,1,0.5920612513230487,0.5895118514087189
0.32951770563784366,0,0.36469130478614614,0.26927803823601054
0.4781442611519971,0,0.14214194218577147,0.48294887664756514
0.6541305831804066,0,0.22979098721916089,0.32065512621145237
0.7974659897453511,1,0.7171783839014626,0.8264527249799463
0.44518437531974625,0,0.21606432369758627,0.17272382284351745
0.4638336234608926,0,0.23890810162235232,0.26806128091124454
0.39700136340250947,0,0.3220397560855723,0.43787083546706235
0.7559534236925806,1,0.893014400431348,0.7765506219144249
0.8962355738193086,1,0.9189437863173638,0.7760714625545553
0.2635806449271466,0,0.09396995992530523,0.14761685517223883
0.33094900004934336,0,0.28712093893147966,0.30070674700093386
0.5000065760746343,1,0.6218438551461634,0.7935788711020106
0.539135184971724,0,0.2443265029865306,0.4979731160127662
0.23515112007855973,0,0.48963737428048765,0.3825385072439287
0.20211730664548333,0,0.4064835883911602,0.3643646111198736
0.6798446130750867,1,0.8826048034030433,0.8169336807748212
0.46577522327582954,1,0.7694727625316332,0.8417700216031817
0.3187475196189683,0,0.3346071277445041,0.27721175485991273
0.42770924095113616,0,0.380593438196437,0.6120292179105838
0.20809210495637356,0,0.2786356866211822,0.12752331383082632
0.17679914282030476,0,0.5645015845486919,0.28986002899725805
0.1397183814588915,0,0.14706011836013272,0.3163200911034424
0.6085069210277757,1,0.7907491890622826,0.8289502191288782
0.5507968294058885,0,0.26228631234220273,0.46769972767333495
0.6504729675506546,0,0.2943107002120176,0.5779838985368425
0.652888461183177,0,0.16705124704843843,0.5488726471886004
0.23813527002272594,1,0.7421267364759643,0.8221839931105321
0.539206800395319,1,0.4870358335979183,0.6599788945051382
0.8294128062825125,1,0.7123357949779582,0.8917674407438257
0.41634080935313594,0,0.5819124183789084,0.3106190863598539
0.2796469820206481,1,0.737402788409683,0.6276647443080391
0.5270859912196408,1,0.6073714681645436,0.6647720403381597
0.4084896829114591,0,0.26545806710325187,0.3704667089889261
0.7002030581606961,1,0.7652356079617072,0.5636319506174605
0.27512360907759636,1,0.8257614959936143,0.7022018722562364
0.5630351043210419,0,0.3102568138479021,0.4787448035703539
0.3782196128599585,0,0.3595882075173492,0.3328120173138226
0.18062200330399045,0,0.3626954907783348,0.4489243768363427
0.6421517769077519,1,0.648638532732749,0.7742183462661231
0.6566014836680519,0,0.2915233428697124,0.49621627946199576
0.6979078725376815,1,0.8844713970376717,0.8925667951546531
0.4656145043819866,1,0.8456183302929074,0.70028212592792
0.43291129431706754,0,0.3687393224186668,0.5622592883937566
0.5496912727137995,0,0.419345937225218,0.4143732098711503
0.4696959791313157,0,0.290497520752037,0.35258202698428764
0.6172980636280706,0,0.4558830344752539,0.47772493700472546
0.19048214516679493,0,0.39708866998833287,0.4798167133753387
0.7434636331229647,1,0.8127113519990009,0.7557947023106187
0.6513357007762985,1,0.7899753687566315,0.8003247088533121
0.7320224353310453,1,0.5956661965260406,0.8055379935025968
0.5641369819689843,1,0.6701861657569949,0.7179786887806109
0.6163392303587388,1,0.8218981294891246,0.6919181020920784
0.40139482553838823,0,0.3845993780855358,0.6981831584326811
0.20053893058457456,1,0.761410335082065,0.36475892478418287
0.8371405713367257,1,0.5879521172807695,0.893131186821344
0.43955830229535964,0,0.3425198410694491,0.19255063070608644
0.7617648978773967,1,0.9244757693414851,0.9530299040027335
0.6390304355042847,0,0.09330736185528306,0.6269644049262166
0.7598676583315777,1,0.78720354172114,0.7636852331060734
0.6057023331256193,1,0.6449209995362315,0.757408729571274
0.5062981176681991,1,0.893699270166655,0.520719155783135
0.4752836017208582,0,0.06308001449315416,0.39237358879086015
0.5106884084569825,0,0.3481321482495909,0.3566087407008919
0.3615360153186554,0,0.28934394735731017,0.5819741219755341
0.443709542192536,1,0.5847301269727113,0.6483161488096578
0.19099862017482822,0,0.2436046615589323,0.3757321584592496
0.36061855221670713,0,0.15735442418842013,0.2711368451581259
0.20541696606857737,1,0.6854851489108883,0.49169799455841484
0.22875891703509857,0,0.2937466264549073,0.19293155738017195
0.7725442183759436,1,0.7412606287902637,0.7701734422043259
0.20419713347798654,0,0.4140145648828997,0.23423504791333866
0.4410207634245321,0,0.34530176439486815,0.334438132062944
0.7611577588679739,0,0.2590352035000085,0.547194568276825
0.4894940776576353,0,0.40430862790546995,0.49108817587574166
0.3355658252857526,0,0.33373320260657774,0.24954150541584388
0.28011411645064577,1,0.5385986464934415,0.5299455313756469
0.9033459648716876,1,0.6332107879091069,0.8015550237841124
0.8384491788609099,0,0.13858040376189967,0.4480887374337799
0.41086634647527565,0,0.3173256569270138,0.33999651906011835
0.44475655092497457,0,0.26041389750563926,0.36321614865351803
0.34296654412480054,1,0.6612373816196331,0.764622011714394
0.5036852085436107,0,0.24551106647156595,0.5363905083077347
0.4430475317767168,0,0.19481882171249648,0.33094737322260276
0.4412898604136103,1,0.6948986079175885,0.4397196234648117
0.5596369879723612,0,0.156291568629156,0.5025526371260559
0.3804865808948788,0,0.4296380781412435,0.3060954709544923
0.5713703014337087,1,0.5276634549183754,0.5886802961448752
0.7342507608043365,1,0.7182750730649727,0.8554082347444394
0.24450928946978648,0,0.45545109319096394,0.2160122457019617
0.7836346396153606,1,0.8376363698844729,0.9644150824767582
0.52893647635341,0,0.5448886526224719,0.5008269135731312
0.43117699954601746,0,0.25874577094237994,0.6356638243709202
0.3571919074670353,1,0.6048951551943241,0.7854137274002582
0.7003418803540569,1,0.7525339001568397,0.4766537231930988
0.5560053913858435,1,0.6149594383456103,0.5484142510762546
0.29852138782429716,0,0.3821250057250723,0.5155810762139014
0.11725707247258482,0,0.38425407414500495,0.34586494576041193
0.30527590225075774,1,0.6595052949788306,0.5516190476532997
0.5052843068355556,0,0.3033969219772197,0.2082516518353955
0.4478424848515743,1,0.5350107369595297,0.49776435099233557
0.5347465880001743,0,0.5584098577819658,0.2643846314491658
0.5500779325380208,1,0.8568280056194252,0.8249202242251459
0.3174547977220131,1,0.7787035750060722,0.6339123595582054
0.48742951644647925,1,0.6344817017402377,0.3312233829858992
0.4415696470258376,1,0.7970050804558829,0.647635760343003
0.5601871148851933,0,0.451084605093335,0.47658907720524024
0.6783997138468963,1,0.8679383075865794,0.8711771431050228
0.2795074406921685,0,0.3173843702924971,0.2857050533728482
0.4613659489848022,1,0.8458842071265193,0.6842034523047303
0.4086718011672112,1,0.9154614189246428,0.6114117138002962
0.5945459089040789,1,0.3969733213597849,0.8678855588518205
0.5783261669682335,1,0.7294766823953962,0.8801066475818627
0.38372036413144184,1,0.9094497198751605,0.6554493518758374
0.5019217649519122,0,0.15107924291294014,0.568587828314965
0.5697963526171582,1,0.5116257854700436,0.7990283857548286
0.37456802184448107,0,0.1970019846867076,0.19046160877805218
0.5711574629370263,1,0.677298592647558,0.6351191782663527
0.20274007768485794,0,0.46477203208440876,0.06166807919181293
0.7877647889417174,1,0.7801257718248046,0.8046717959313809
0.6068687673238863,0,0.48622721603264923,0.38146914535752346
0.5376539224799689,1,0.653458628004505,0.8993745052080503
0.5252502116094512,1,0.8097179888134386,0.6348216343854926
0.6292639059613198,1,0.7620009417821068,0.8843343779575883
0.49936050270542104,1,0.6508155809305717,0.6364195597995256
0.4018715988523246,0,0.23292775565875373,0.13506842610830352
0.256744302842793,0,0.4282952327897646,0.39905481294470124
0.5089410710288407,1,0.5776127015644805,0.5945268914681255
0.3938532181011618,0,0.18445595086187436,0.24800290157797752
0.7076733901722647,0,0.23749569208108903,0.5754002206276726
0.9455480565949181,1,0.691942268189418,0.8715128982333314
0.4278415506807871,1,0.7510637950779564,0.42971940288667065
0.3513854751907087,0,0.4050027945942294,0.32966449419775384
0.19229717778899502,0,0.32331064011432503,0.07913232012436157
0.313227447333246,0,0.41053367583833206,0.2501622888666611
0.5057872359259704,0,0.19309551714699408,0.24400908970955112
0.5418560945928287,0,0.2632760202948794,0.49979049869826125
0.44012489884149125,1,0.6877740327793435,0.6933653834311693
0.7645057303651317,1,0.5470758257089487,0.8048725913590057
0.14791896621791,0,0.21344549595957957,0.40650352868198714
0.8794406332971662,1,0.7112950969489357,0.7421292042158726
0.4181701587302368,0,0.34878786330902817,0.3132904209857452
0.7352130547753344,1,0.6720943142201753,0.5765979638686719
0.6249816225447974,0,0.3585339012866759,0.43836483889311373
0.7925718523914181,1,0.668817421759933,0.7456604359070317
0.8136886400542808,1,0.7197671488957813,0.7880137700100439
0.7089678797811522,0,0.24422082497143507,0.46681236529479236
0.4280564564165528,0,0.10922042943771693,0.2614426917714072
0.6695948596144415,1,0.5229589025330179,0.7086044850125737
0.3615561709926074,0,0.44935407170945657,0.09372973044552628
0.49777413618570315,1,0.7449145559673132,0.4165118157258425
0.7364984621644756,0,0.325493881050988,0.28492316065745726
0.298055397600155,1,0.5629705420623032,0.5328073959224907
0.276738796976029,1,0.5747998504413585,0.4580994735370969
0.5529199952262348,1,0.5535090738694325,0.5386892932254341
0.8454319994726834,1,0.8145981068235272,0.803122412355288
0.2578806493563386,0,0.29694295040842306,0.12376933012581716
0.24434632947151497,0,0.3323117782733944,0.3436796033817588
0.7161847748206471,1,0.873991691293061,0.8033157015166792
0.18628483191997688,0,0.2303460846868015,0.5245767521848433
0.18895995502556628,1,0.6894221044551325,0.5317448129375617
0.5839929500599716,1,0.7066318790864454,0.7982524721492867
0.7698425779062905,1,0.6597001708175431,0.5588881912194915
0.4329047685076414,1,0.5553955872457609,0.7420871466014105
0.34626353843039565,0,0.469803887211572,0.35634240121424166
0.725064675178485,1,0.6634779486809286,0.6141787539203513
0.7044877611802622,0,0.1529343443497762,0.5305723956144649
0.5378780799622912,0,0.2805252074451373,0.6131307211732195
0.6283669494274801,1,0.683440749222445,0.9307428811806978
0.33776752846385666,0,0.424396144575112,0.37230843469102815
0.5688892999096695,1,0.4998755702126,0.6398121956618725
0.5517479155008298,0,0.2033278052368864,0.6932249814285082
0.5129948741396575,1,0.8739075240037566,0.7313827892133326
0.3766409257044895,0,0.13990286078552933,0.35022673504966073
0.7831708340195866,1,0.788502504913114,0.7805764815625513
0.6845220483367207,1,0.48796159495368413,0.6277644478676581
0.21041723573612617,0,0.13121550352395095,0.2777107705924408
0.5243052010562226,0,0.13681359995478024,0.5190372252306025
0.29863419740885067,1,0.6177132867323439,0.356152351395051
0.4154758882170678,0,0.4248066789166227,0.27552962044914436
0.4349874591938146,1,0.43149588143144546,0.5547510394394674
0.4622239349280065,1,0.6497847764288123,0.7348270509130105
0.43418942939657235,0,0.2843843248083119,0.26362591516484263
0.583682674172333,1,0.8139963050873796,0.7647513185943746
0.17786244744961058,0,0.25178412186342775,0.28205349060913354
0.3388634605771537,0,0.31807455001638263,0.22650671006190667
0.5903180548339829,1,0.8269130998700278,0.8378617504990289
0.6050313931019776,0,0.4322915678034566,0.36509504631180306
0.6276113712063068,1,0.623636328210895,0.7333400567619611
0.571033248524235,0,0.07037542283495204,0.4968557698735573
0.6428556617888007,0,0.41258284909909054,0.4391660483196884
0.6143127351475443,0,0.27652420852779847,0.48496892286965665
0.24857720039492046,1,0.676520712030263,0.4588435858359549
0.7796339925922912,1,0.7321516751861377,0.6340943784527472
0.622121153317256,0,0.1627133890477405,0.36889814491788386
0.683982537015983,1,0.7768982788875392,0.6667496897822746
0.43904075805774634,1,0.7882906222061322,0.6232878736260459
0.3033329740005962,0,0.2585128967297333,0.39659912456272584
0.31643578122424626,0,0.340948185938769,0.6961270699098351
0.23014669692933482,0,0.17679026897441252,0.3540688338631799
0.6837672875241453,1,0.8285900898071283,0.7253761017201518
0.44522540063458727,1,0.7186569643231873,0.5566209757687712
0.5335756662100564,0,0.27729831694494483,0.47286329920172954
0.7139208175455718,1,0.765564461191757,0.8822221805078432
0.6953635163959283,1,0.9711654598568882,0.5970106892489009
0.38082678415807386,0,0.24570276442876804,0.23067634558295827
0.09631304111546655,0,0.41096126075565165,0.28149048754227496
0.4439366740705543,0,0.4115759848125679,0.30667429773675126
0.6690298919276516,0,0.3992177587916016,0.3263591610858146
0.7153527111370678,1,0.6347014505763664,0.7618641124344583
0.550392492205409,0,0.32212281794405667,0.5026781732224165
0.22600674719500732,0,0.0377984355579421,0.33274959854291863
0.789059377264644,0,0.3840965506389548,0.33740258176822235
0.8470141242072453,1,0.7082360107113649,0.784499263711021
0.6238758867489449,1,0.6982787271391202,0.7806843268310227
0.1621425624264616,0,0.5005656324307531,0.2767432579401969
0.6569330065764195,1,0.7297161711680521,0.7822058181919495
0.6184542106837414,1,0.6673701959659927,0.6938276494904888
0.8054704044142876,1,0.7037094945057849,0.7004198666926034
0.4580981339189281,0,0.37929453856646084,0.246124528001933
0.583117294611678,0,0.2800227637877505,0.5192655988635095
0.4254269378060566,0,0.3140191076893877,0.4679132145603687
0.7923538461777301,1,0.7874169456193756,0.8033346414442539
0.401845498030749,1,0.7735190500285987,0.5959633974839097
0.36116889587117185,0,0.43373428285463705,0.18988198405489415
0.39198008817789265,0,0.27202499264595786,0.42219783535165567
0.629516448117527,1,0.6345497020094797,0.6836491071965908
